Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
UBA668,4,"Index([26973, 0, 51502, 12735], dtype='int64', name='gcf_id')",[1 1 1 1]
CG2-30-54-10,4,"Index([0, 53009, 10787, 46133], dtype='int64', name='gcf_id')",[1 1 1 1]
M5B4,4,"Index([67875, 9532, 73624, 72697], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA1149,2,"Index([73976, 1563], dtype='int64', name='gcf_id')",[3 1]
DTU068,2,"Index([22859, 71286], dtype='int64', name='gcf_id')",[3 1]
CAG-312 sp000438015,4,"Index([17166, 57024, 54709, 34857], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2710765 sp002710765,4,"Index([46500, 17101, 2481, 24223], dtype='int64', name='gcf_id')",[1 1 1 1]
AAA164-E04 sp002690655,4,"Index([27193, 10990, 40690, 28491], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-002690875 sp002689325,4,"Index([8627, 24223, 26962, 43845], dtype='int64', name='gcf_id')",[1 1 1 1]
TMED25 sp002699615,4,"Index([47700, 22552, 31528, 2480], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2364 sp002344075,1,"Index([36254], dtype='int64', name='gcf_id')",[4]
UBA2154,3,"Index([41259, 55693, 26185], dtype='int64', name='gcf_id')",[2 1 1]
UBA1200,4,"Index([59847, 52067, 52850, 22687], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2722775,1,"Index([8954], dtype='int64', name='gcf_id')",[4]
CG2-30-66-27,3,"Index([42848, 20120, 68548], dtype='int64', name='gcf_id')",[2 1 1]
GCA-2724215,4,"Index([43575, 68922, 0, 42905], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA7434 sp002339085,3,"Index([46810, 48494, 59070], dtype='int64', name='gcf_id')",[2 1 1]
UBA6544 sp002724555,4,"Index([16257, 14106, 55112, 14893], dtype='int64', name='gcf_id')",[1 1 1 1]
Thermoflexibacter,4,"Index([9342, 26911, 20, 42177], dtype='int64', name='gcf_id')",[1 1 1 1]
Alteribacillus_A,4,"Index([56, 44534, 2714, 47028], dtype='int64', name='gcf_id')",[1 1 1 1]
Tychonema,4,"Index([41244, 9532, 35180, 51502], dtype='int64', name='gcf_id')",[1 1 1 1]
DTU029,3,"Index([70163, 0, 39296], dtype='int64', name='gcf_id')",[2 1 1]
GCA-2725625,4,"Index([0, 5636, 41504, 26286], dtype='int64', name='gcf_id')",[1 1 1 1]
Hyunsoonleella,3,"Index([32375, 54194, 1439], dtype='int64', name='gcf_id')",[2 1 1]
Aquisalimonas,4,"Index([13805, 31486, 3193, 9550], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2166 sp002726235,4,"Index([0, 25275, 28596, 43670], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-002729875 sp002729875,4,"Index([9257, 55630, 11952, 26185], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2126,3,"Index([68019, 7480, 0], dtype='int64', name='gcf_id')",[2 1 1]
F082 sp900318465,4,"Index([9257, 17515, 16373, 27056], dtype='int64', name='gcf_id')",[1 1 1 1]
UA16 sp002292325,4,"Index([26088, 35290, 50615, 19811], dtype='int64', name='gcf_id')",[1 1 1 1]
tcs-49,4,"Index([73359, 59881, 5294, 60521], dtype='int64', name='gcf_id')",[1 1 1 1]
bin94,4,"Index([74080, 5122, 66924, 73240], dtype='int64', name='gcf_id')",[1 1 1 1]
Tindallia,2,"Index([2044, 21788], dtype='int64', name='gcf_id')",[2 2]
UBA9959 sp001871115,4,"Index([51502, 2641, 58967, 57598], dtype='int64', name='gcf_id')",[1 1 1 1]
bin76,3,"Index([4282, 14250, 2954], dtype='int64', name='gcf_id')",[2 1 1]
Varibaculum,4,"Index([28185, 21993, 16510, 72235], dtype='int64', name='gcf_id')",[1 1 1 1]
CG1-02-49-23,4,"Index([13643, 2529, 12002, 9956], dtype='int64', name='gcf_id')",[1 1 1 1]
bin125,1,"Index([69219], dtype='int64', name='gcf_id')",[4]
GCA-002731945,1,"Index([40795], dtype='int64', name='gcf_id')",[4]
XBB1006,2,"Index([70446, 30743], dtype='int64', name='gcf_id')",[3 1]
Sediminibacterium_A,4,"Index([33344, 41176, 24414, 18459], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA1211,4,"Index([48119, 48958, 18163, 49394], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA7887,4,"Index([70164, 29622, 26185, 2954], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA7888,3,"Index([38420, 38464, 70239], dtype='int64', name='gcf_id')",[2 1 1]
UBA830,4,"Index([72277, 33010, 36233, 11544], dtype='int64', name='gcf_id')",[1 1 1 1]
Mailhella,3,"Index([20819, 62933, 7216], dtype='int64', name='gcf_id')",[2 1 1]
GCA-2719315,4,"Index([1439, 18172, 11901, 21836], dtype='int64', name='gcf_id')",[1 1 1 1]
TMED23,4,"Index([27094, 34386, 36638, 35048], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2709665,2,"Index([71074, 20120], dtype='int64', name='gcf_id')",[3 1]
UBA2994,4,"Index([38651, 30331, 43412, 38681], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA4224,4,"Index([41778, 67338, 68819, 56847], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2721615,3,"Index([36563, 0, 47700], dtype='int64', name='gcf_id')",[2 1 1]
Lutispora,3,"Index([6643, 1334, 74569], dtype='int64', name='gcf_id')",[2 1 1]
GCA-2709075,4,"Index([11544, 51969, 53926, 26281], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2711415,4,"Index([22386, 4577, 22085, 55084], dtype='int64', name='gcf_id')",[1 1 1 1]
MED-G10 sp002712255,4,"Index([9574, 30295, 46343, 17101], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2712665,4,"Index([23925, 16371, 0, 46857], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-002733185,3,"Index([69915, 31511, 10507], dtype='int64', name='gcf_id')",[2 1 1]
Clostridium_AF,4,"Index([9901, 16902, 0, 12300], dtype='int64', name='gcf_id')",[1 1 1 1]
54-24,2,"Index([4707, 76], dtype='int64', name='gcf_id')",[3 1]
Tepidibacter,4,"Index([11533, 12300, 145, 11801], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-002724395 sp002715005,4,"Index([26404, 0, 50136, 20120], dtype='int64', name='gcf_id')",[1 1 1 1]
Clostridium_AH,2,"Index([25241, 8531], dtype='int64', name='gcf_id')",[2 2]
UBA2993,3,"Index([24230, 33668, 9102], dtype='int64', name='gcf_id')",[2 1 1]
GCA-2717225 sp002717225,4,"Index([50901, 56149, 11544, 33668], dtype='int64', name='gcf_id')",[1 1 1 1]
Ga0077555,4,"Index([31405, 64439, 61506, 17892], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2728135 sp002728135,3,"Index([56149, 9517, 50901], dtype='int64', name='gcf_id')",[2 1 1]
UA16 sp002390615,3,"Index([35290, 0, 9257], dtype='int64', name='gcf_id')",[2 1 1]
AKCV01,4,"Index([36566, 28374, 56332, 31688], dtype='int64', name='gcf_id')",[1 1 1 1]
Hydrogenoanaerobacterium,2,"Index([29470, 71156], dtype='int64', name='gcf_id')",[3 1]
UBA5389,2,"Index([13560, 4147], dtype='int64', name='gcf_id')",[3 1]
Fictibacillus_A,4,"Index([24817, 30573, 24078, 38530], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA7701 sp002482545,4,"Index([7551, 31586, 10066, 1456], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA7703,3,"Index([27972, 31219, 71468], dtype='int64', name='gcf_id')",[2 1 1]
R4HLG17,4,"Index([13635, 57932, 31319, 34166], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA4722 sp002404295,4,"Index([25190, 9767, 39497, 13698], dtype='int64', name='gcf_id')",[1 1 1 1]
SH-1,4,"Index([24567, 4382, 17625, 9637], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA1829 sp002405835,4,"Index([48958, 55398, 542, 71], dtype='int64', name='gcf_id')",[1 1 1 1]
Hasllibacter,4,"Index([294, 29082, 53268, 37070], dtype='int64', name='gcf_id')",[1 1 1 1]
Olsenella,4,"Index([7920, 16379, 21, 58766], dtype='int64', name='gcf_id')",[1 1 1 1]
DTU033,2,"Index([15873, 0], dtype='int64', name='gcf_id')",[3 1]
Chitinivibrio,4,"Index([25379, 57346, 9386, 59994], dtype='int64', name='gcf_id')",[1 1 1 1]
Lutibaculum,4,"Index([35047, 55310, 16060, 40494], dtype='int64', name='gcf_id')",[1 1 1 1]
Tuberibacillus,3,"Index([20120, 60, 1578], dtype='int64', name='gcf_id')",[2 1 1]
UBA6680 sp002454955,4,"Index([0, 30311, 5337, 57198], dtype='int64', name='gcf_id')",[1 1 1 1]
Timonella,3,"Index([9261, 24691, 15171], dtype='int64', name='gcf_id')",[2 1 1]
Syntrophomonas_A,4,"Index([26773, 5297, 0, 70998], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6733,2,"Index([2339, 35413], dtype='int64', name='gcf_id')",[2 2]
Celeribacter_A,2,"Index([17790, 3174], dtype='int64', name='gcf_id')",[2 2]
UBA2679,2,"Index([15401, 50564], dtype='int64', name='gcf_id')",[2 2]
Clostridium_V,3,"Index([6048, 12300, 21705], dtype='int64', name='gcf_id')",[2 1 1]
Jiulongibacter,2,"Index([19251, 34798], dtype='int64', name='gcf_id')",[2 2]
Halonatronum,4,"Index([45757, 1517, 145, 52416], dtype='int64', name='gcf_id')",[1 1 1 1]
Aureicoccus,4,"Index([22992, 49789, 1439, 59156], dtype='int64', name='gcf_id')",[1 1 1 1]
Facklamia_B,3,"Index([45006, 19186, 1777], dtype='int64', name='gcf_id')",[2 1 1]
PHOS-HE28 sp002482775,4,"Index([9479, 33499, 36438, 56401], dtype='int64', name='gcf_id')",[1 1 1 1]
CCP5,4,"Index([22585, 154, 71, 16373], dtype='int64', name='gcf_id')",[1 1 1 1]
Zhizhongheella,4,"Index([63692, 23603, 31403, 26066], dtype='int64', name='gcf_id')",[1 1 1 1]
Anaerovorax,4,"Index([6569, 48664, 20267, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
QGGB01,4,"Index([23126, 32618, 9468, 31825], dtype='int64', name='gcf_id')",[1 1 1 1]
Aquaspirillum,3,"Index([14040, 40609, 23082], dtype='int64', name='gcf_id')",[2 1 1]
Elusimicrobium,4,"Index([47439, 16604, 62032, 22769], dtype='int64', name='gcf_id')",[1 1 1 1]
Hugenholtzia,4,"Index([20916, 24250, 2480, 23083], dtype='int64', name='gcf_id')",[1 1 1 1]
Dichelobacter,1,"Index([6558], dtype='int64', name='gcf_id')",[4]
Thermithiobacillus,4,"Index([33799, 25473, 38723, 10279], dtype='int64', name='gcf_id')",[1 1 1 1]
Carboxydothermus,1,"Index([10512], dtype='int64', name='gcf_id')",[4]
Magnetofaba,4,"Index([39270, 19741, 28259, 57397], dtype='int64', name='gcf_id')",[1 1 1 1]
Desulforegula,4,"Index([59542, 33327, 60917, 60169], dtype='int64', name='gcf_id')",[1 1 1 1]
Novimethylophilus,4,"Index([8756, 326, 52342, 27182], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6769 sp003097615,4,"Index([0, 1403, 49160, 45624], dtype='int64', name='gcf_id')",[1 1 1 1]
Caldanaerobacter,2,"Index([11801, 6917], dtype='int64', name='gcf_id')",[3 1]
Eisenibacter,4,"Index([41088, 29957, 9709, 25614], dtype='int64', name='gcf_id')",[1 1 1 1]
Convivina,2,"Index([46385, 23011], dtype='int64', name='gcf_id')",[2 2]
QEKM01,2,"Index([29753, 20108], dtype='int64', name='gcf_id')",[2 2]
Lactobacillus_A,2,"Index([26637, 11234], dtype='int64', name='gcf_id')",[3 1]
UBA3774,4,"Index([36309, 31219, 72018, 69183], dtype='int64', name='gcf_id')",[1 1 1 1]
An23,3,"Index([29727, 4278, 30661], dtype='int64', name='gcf_id')",[2 1 1]
QAXR01,4,"Index([42372, 58452, 28626, 23127], dtype='int64', name='gcf_id')",[1 1 1 1]
GT1R17,4,"Index([42581, 62630, 58091, 712], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA10507,4,"Index([55403, 9589, 1418, 54811], dtype='int64', name='gcf_id')",[1 1 1 1]
Aliagarivorans,3,"Index([15270, 17621, 221], dtype='int64', name='gcf_id')",[2 1 1]
Bacillus_AP,4,"Index([17104, 20015, 35, 24288], dtype='int64', name='gcf_id')",[1 1 1 1]
Root112D2,4,"Index([7699, 24576, 33452, 35578], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6814,3,"Index([14187, 34421, 69619], dtype='int64', name='gcf_id')",[2 1 1]
JdFR-88 sp002011795,3,"Index([24933, 0, 11012], dtype='int64', name='gcf_id')",[2 1 1]
Erwinia_A,4,"Index([5696, 55745, 14259, 19553], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA3076 sp002367355,4,"Index([48119, 4227, 50722, 49394], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA5069,4,"Index([48494, 28654, 57598, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA5819,3,"Index([26473, 21705, 39910], dtype='int64', name='gcf_id')",[2 1 1]
UBA6116,4,"Index([40295, 16544, 30189, 15324], dtype='int64', name='gcf_id')",[1 1 1 1]
Diaminobutyricimonas,4,"Index([34919, 43932, 53173, 30461], dtype='int64', name='gcf_id')",[1 1 1 1]
Magnetospira,4,"Index([25396, 53066, 30823, 51817], dtype='int64', name='gcf_id')",[1 1 1 1]
Paracaedibacter,4,"Index([62134, 1549, 56332, 62823], dtype='int64', name='gcf_id')",[1 1 1 1]
Conservatibacter,4,"Index([53037, 56031, 58576, 57885], dtype='int64', name='gcf_id')",[1 1 1 1]
Lysinibacillus_E,2,"Index([13932, 38296], dtype='int64', name='gcf_id')",[2 2]
UBA6382,2,"Index([0, 68541], dtype='int64', name='gcf_id')",[3 1]
Basilea,2,"Index([57885, 24411], dtype='int64', name='gcf_id')",[2 2]
Mesoplasma,1,"Index([22414], dtype='int64', name='gcf_id')",[4]
Stenoxybacter,4,"Index([14040, 48958, 43615, 2954], dtype='int64', name='gcf_id')",[1 1 1 1]
CEB3,4,"Index([48485, 2916, 15290, 33821], dtype='int64', name='gcf_id')",[1 1 1 1]
Longimonas,4,"Index([36388, 7559, 31368, 3637], dtype='int64', name='gcf_id')",[1 1 1 1]
Chryseomicrobium,3,"Index([14252, 24107, 34572], dtype='int64', name='gcf_id')",[2 1 1]
Ferriphaselus,3,"Index([28198, 63063, 11367], dtype='int64', name='gcf_id')",[2 1 1]
UBA3015 sp002366885,4,"Index([6134, 14822, 17332, 4282], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA3015 sp002367435,4,"Index([4282, 13237, 1586, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6174,4,"Index([18773, 247, 4345, 27422], dtype='int64', name='gcf_id')",[1 1 1 1]
Thalassotalea_A,3,"Index([39272, 465, 14464], dtype='int64', name='gcf_id')",[2 1 1]
VKM-B-2647,4,"Index([33925, 52600, 38603, 155], dtype='int64', name='gcf_id')",[1 1 1 1]
OxB-1,4,"Index([42394, 23072, 41876, 9439], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA5616 sp002423615,4,"Index([22114, 35069, 46755, 54488], dtype='int64', name='gcf_id')",[1 1 1 1]
OR-1,4,"Index([42372, 48185, 57727, 53009], dtype='int64', name='gcf_id')",[1 1 1 1]
Nitratireductor_A,4,"Index([35638, 21217, 3252, 10635], dtype='int64', name='gcf_id')",[1 1 1 1]
Psychrobium,4,"Index([7808, 16010, 38366, 983], dtype='int64', name='gcf_id')",[1 1 1 1]
Amantichitinum,4,"Index([25261, 14040, 61167, 1757], dtype='int64', name='gcf_id')",[1 1 1 1]
Tessaracoccus_A,4,"Index([8500, 63347, 20832, 47297], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA5862 sp002408105,3,"Index([13396, 1459, 41], dtype='int64', name='gcf_id')",[2 1 1]
UBA6898 sp002451165,4,"Index([50542, 56439, 49485, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6910 sp002451065,4,"Index([1917, 51159, 2689, 9956], dtype='int64', name='gcf_id')",[1 1 1 1]
Listeria_A,2,"Index([35, 55767], dtype='int64', name='gcf_id')",[2 2]
UBA6927 sp002717725,4,"Index([28994, 4282, 28724, 31765], dtype='int64', name='gcf_id')",[1 1 1 1]
Intrasporangium_B,4,"Index([48149, 48025, 26130, 48065], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6929,2,"Index([3787, 342], dtype='int64', name='gcf_id')",[3 1]
UBA6231,4,"Index([35787, 148, 31526, 54961], dtype='int64', name='gcf_id')",[1 1 1 1]
Hanstruepera,2,"Index([61470, 26903], dtype='int64', name='gcf_id')",[2 2]
UBA6233,3,"Index([21597, 50542, 57651], dtype='int64', name='gcf_id')",[2 1 1]
Clostridium_AO,3,"Index([12300, 9294, 11801], dtype='int64', name='gcf_id')",[2 1 1]
NC2004,4,"Index([36699, 12300, 21069, 21596], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6056,2,"Index([0, 29818], dtype='int64', name='gcf_id')",[2 2]
FD2005,1,"Index([16793], dtype='int64', name='gcf_id')",[4]
Persicobacter,4,"Index([20135, 789, 59413, 28006], dtype='int64', name='gcf_id')",[1 1 1 1]
Thermoanaerobaculum,3,"Index([49861, 71996, 6680], dtype='int64', name='gcf_id')",[2 1 1]
Simplicispira_B,4,"Index([17612, 20108, 60199, 55826], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA5206,4,"Index([0, 20045, 148, 4654], dtype='int64', name='gcf_id')",[1 1 1 1]
Pelagibacter_A,3,"Index([26900, 13530, 1476], dtype='int64', name='gcf_id')",[2 1 1]
UBA1479 sp002433335,4,"Index([25335, 12926, 53179, 346], dtype='int64', name='gcf_id')",[1 1 1 1]
Peptoclostridium,2,"Index([11801, 2390], dtype='int64', name='gcf_id')",[2 2]
Ornithinibacillus,4,"Index([37343, 46067, 39844, 15634], dtype='int64', name='gcf_id')",[1 1 1 1]
Bacterioplanes,4,"Index([232, 40336, 2268, 31700], dtype='int64', name='gcf_id')",[1 1 1 1]
Fictibacillus,4,"Index([24650, 38530, 32793, 4089], dtype='int64', name='gcf_id')",[1 1 1 1]
Oceanococcus,4,"Index([6083, 4739, 13396, 60588], dtype='int64', name='gcf_id')",[1 1 1 1]
EW11,4,"Index([19027, 20653, 17832, 44777], dtype='int64', name='gcf_id')",[1 1 1 1]
Muribacter,2,"Index([63630, 238], dtype='int64', name='gcf_id')",[2 2]
Caldibacillus,3,"Index([2909, 12528, 6054], dtype='int64', name='gcf_id')",[2 1 1]
Sporanaerobacter,3,"Index([21705, 35806, 12300], dtype='int64', name='gcf_id')",[2 1 1]
Desulfoplanes,4,"Index([62191, 23630, 9257, 48958], dtype='int64', name='gcf_id')",[1 1 1 1]
Desulfuribacillus_A,4,"Index([25004, 47473, 39311, 17579], dtype='int64', name='gcf_id')",[1 1 1 1]
Fervidobacterium_A,2,"Index([7241, 74558], dtype='int64', name='gcf_id')",[3 1]
DG1235,4,"Index([53711, 67206, 73643, 245], dtype='int64', name='gcf_id')",[1 1 1 1]
Amphibacillus,3,"Index([145, 14593, 42939], dtype='int64', name='gcf_id')",[2 1 1]
Alloprevotella,2,"Index([30189, 2314], dtype='int64', name='gcf_id')",[3 1]
Anaeromusa,2,"Index([11904, 10066], dtype='int64', name='gcf_id')",[2 2]
Amorphus,4,"Index([35825, 3839, 8724, 27709], dtype='int64', name='gcf_id')",[1 1 1 1]
RUG023,2,"Index([58794, 56594], dtype='int64', name='gcf_id')",[2 2]
R2A62,4,"Index([27584, 17790, 38751, 9621], dtype='int64', name='gcf_id')",[1 1 1 1]
GCF-001939115,4,"Index([63848, 13843, 34112, 64968], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2239,2,"Index([22318, 74272], dtype='int64', name='gcf_id')",[3 1]
QFRU01,4,"Index([19001, 21081, 23336, 30303], dtype='int64', name='gcf_id')",[1 1 1 1]
Altererythrobacter_C,2,"Index([29734, 50331], dtype='int64', name='gcf_id')",[2 2]
Thiorhodospira,4,"Index([21725, 17626, 36404, 7684], dtype='int64', name='gcf_id')",[1 1 1 1]
Chryseolinea_A,4,"Index([19545, 64048, 51391, 51768], dtype='int64', name='gcf_id')",[1 1 1 1]
Riemerella,3,"Index([148, 8599, 916], dtype='int64', name='gcf_id')",[2 1 1]
Caryophanon,3,"Index([15208, 50348, 33055], dtype='int64', name='gcf_id')",[2 1 1]
HIMB114,2,"Index([33480, 22552], dtype='int64', name='gcf_id')",[3 1]
Ornithobacterium,2,"Index([53538, 148], dtype='int64', name='gcf_id')",[2 2]
Dermabacter_A,2,"Index([42294, 34236], dtype='int64', name='gcf_id')",[3 1]
Ilyobacter,3,"Index([14901, 43713, 3872], dtype='int64', name='gcf_id')",[2 1 1]
Woeseia,4,"Index([17367, 5186, 45258, 15483], dtype='int64', name='gcf_id')",[1 1 1 1]
Pseudomonas_G,2,"Index([23307, 25095], dtype='int64', name='gcf_id')",[2 2]
RSA3,4,"Index([30247, 12331, 28999, 44984], dtype='int64', name='gcf_id')",[1 1 1 1]
Piscinibacter,4,"Index([48088, 61162, 31056, 26066], dtype='int64', name='gcf_id')",[1 1 1 1]
Leuconostoc_A,2,"Index([150, 45325], dtype='int64', name='gcf_id')",[2 2]
UBA3824 sp002393195,4,"Index([49394, 36356, 43615, 59305], dtype='int64', name='gcf_id')",[1 1 1 1]
Pirellula_B,4,"Index([42999, 38803, 14121, 43063], dtype='int64', name='gcf_id')",[1 1 1 1]
Desulfarculus,4,"Index([28052, 11005, 12124, 38818], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA5755 sp002419005,2,"Index([46423, 34979], dtype='int64', name='gcf_id')",[2 2]
Nafulsella,4,"Index([148, 39908, 24461, 31424], dtype='int64', name='gcf_id')",[1 1 1 1]
Andreesenia,4,"Index([12009, 8005, 34201, 11310], dtype='int64', name='gcf_id')",[1 1 1 1]
NaphS2 sp000179315,4,"Index([23059, 41259, 51230, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
Humitalea,4,"Index([14872, 40716, 61465, 49650], dtype='int64', name='gcf_id')",[1 1 1 1]
Mariniphaga,4,"Index([27339, 41699, 5897, 37599], dtype='int64', name='gcf_id')",[1 1 1 1]
Leptospirillum,4,"Index([55557, 40847, 17068, 27555], dtype='int64', name='gcf_id')",[1 1 1 1]
Bacillus_AN,4,"Index([18011, 39707, 11518, 48943], dtype='int64', name='gcf_id')",[1 1 1 1]
Deinococcus_B,4,"Index([10710, 47091, 42683, 63124], dtype='int64', name='gcf_id')",[1 1 1 1]
Bernardetia,4,"Index([29335, 41273, 9258, 5890], dtype='int64', name='gcf_id')",[1 1 1 1]
Palsa-955,4,"Index([21661, 8224, 29599, 50908], dtype='int64', name='gcf_id')",[1 1 1 1]
Arenitalea,2,"Index([35787, 46324], dtype='int64', name='gcf_id')",[2 2]
59-46-T64,4,"Index([45000, 17790, 27421, 52647], dtype='int64', name='gcf_id')",[1 1 1 1]
Atopobacter,4,"Index([5018, 1462, 0, 44474], dtype='int64', name='gcf_id')",[1 1 1 1]
Succinatimonas,1,"Index([10819], dtype='int64', name='gcf_id')",[4]
Syntrophobotulus,4,"Index([45417, 9901, 39627, 30115], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA4093 sp002083825,3,"Index([0, 24340, 39635], dtype='int64', name='gcf_id')",[2 1 1]
Acidimicrobium,4,"Index([42725, 31725, 69664, 35906], dtype='int64', name='gcf_id')",[1 1 1 1]
Fretibacterium,4,"Index([1334, 56, 2816, 30225], dtype='int64', name='gcf_id')",[1 1 1 1]
Tepidibacillus,4,"Index([22708, 28687, 46902, 16933], dtype='int64', name='gcf_id')",[1 1 1 1]
Butyricicoccus_A,2,"Index([41778, 56847], dtype='int64', name='gcf_id')",[3 1]
Intrasporangium,2,"Index([49516, 46019], dtype='int64', name='gcf_id')",[2 2]
Spirochaeta_B,4,"Index([9549, 19224, 40400, 16210], dtype='int64', name='gcf_id')",[1 1 1 1]
Indibacter,4,"Index([51562, 164, 40590, 14024], dtype='int64', name='gcf_id')",[1 1 1 1]
Isoptericola_A,4,"Index([17694, 10429, 29800, 34782], dtype='int64', name='gcf_id')",[1 1 1 1]
Simkania,4,"Index([52254, 1467, 31991, 67261], dtype='int64', name='gcf_id')",[1 1 1 1]
Leptonema,2,"Index([26912, 217], dtype='int64', name='gcf_id')",[2 2]
Nitrolancea,4,"Index([1462, 51502, 11425, 5025], dtype='int64', name='gcf_id')",[1 1 1 1]
Propionispira,2,"Index([14411, 1334], dtype='int64', name='gcf_id')",[2 2]
UBA4479 sp002389175,4,"Index([15471, 12926, 25738, 29082], dtype='int64', name='gcf_id')",[1 1 1 1]
Thermincola,2,"Index([29831, 43958], dtype='int64', name='gcf_id')",[2 2]
UBA1067 sp002315875,3,"Index([53037, 7674, 15415], dtype='int64', name='gcf_id')",[1 1 1]
UA16 sp002477505,2,"Index([50615, 35290], dtype='int64', name='gcf_id')",[2 1]
UBA5239,2,"Index([48958, 41259], dtype='int64', name='gcf_id')",[2 1]
UBA5281,2,"Index([15553, 0], dtype='int64', name='gcf_id')",[2 1]
GCA-2699445 sp002699445,3,"Index([25144, 40823, 36690], dtype='int64', name='gcf_id')",[1 1 1]
UBA12191,3,"Index([17101, 49194, 53009], dtype='int64', name='gcf_id')",[1 1 1]
UBA5314,3,"Index([4911, 11037, 75109], dtype='int64', name='gcf_id')",[1 1 1]
Desulfuromonas_B,3,"Index([65335, 63376, 36907], dtype='int64', name='gcf_id')",[1 1 1]
D2472 sp002469975,2,"Index([42156, 4620], dtype='int64', name='gcf_id')",[2 1]
GCA-2747695,3,"Index([221, 14051, 12506], dtype='int64', name='gcf_id')",[1 1 1]
